,addedOn,userId,amount,merchantId,vaultAction,vaultType
11376,3/16/2015 18:02,23116732762345,1,10314824738,givecashback,1
11377,11/26/2014 15:20,23116732802345,20,1031nan2331,rewardcashback,1
11378,12/22/2014 13:10,23116732802345,19.6,10314759099,usecashback,1
11379,2/22/2015 20:05,23116732802345,0.4,10314759099,usecashback,1
11380,11/26/2014 16:23,23116732842345,20,1031nan2331,rewardcashback,1
11381,11/26/2014 15:20,23116733002345,20,1031nan2331,rewardcashback,1
11382,12/22/2014 13:11,23116733002345,19.6,10314759099,usecashback,1
11383,2/22/2015 20:07,23116733002345,0.4,10314759099,usecashback,1
11384,11/26/2014 15:20,23116733222345,20,1031nan2331,rewardcashback,1
11385,12/22/2014 13:11,23116733222345,19.6,10314759099,usecashback,1
11386,2/22/2015 20:08,23116733222345,0.4,10314759099,usecashback,1
11387,11/26/2014 15:20,23116733382345,20,1031nan2331,rewardcashback,1
11388,11/26/2014 15:20,23116733502345,20,1031nan2331,rewardcashback,1
11389,12/22/2014 13:12,23116733502345,19.6,10314759099,usecashback,1
11390,2/22/2015 20:10,23116733502345,0.4,10314759099,usecashback,1
11391,11/26/2014 15:20,23116733802345,20,1031nan2331,rewardcashback,1
11392,12/22/2014 13:22,23116733802345,19.6,10314759099,usecashback,1
11393,2/22/2015 20:11,23116733802345,0.4,10314759099,usecashback,1
11394,2/22/2015 20:12,23116733802345,0.4,10314759099,usecashback,1
11395,11/27/2014 14:26,23116733922345,20,1031nan2331,rewardcashback,1
11396,11/26/2014 15:20,23116734142345,20,1031nan2331,rewardcashback,1
11397,12/22/2014 13:22,23116734142345,19.6,10314759099,usecashback,1
11398,2/22/2015 20:14,23116734142345,0.4,10314759099,usecashback,1
11399,11/26/2014 15:20,23116734182345,20,1031nan2331,rewardcashback,1
11400,12/20/2014 21:21,23116734182345,20,10314896360,usecashback,1
11401,11/26/2014 17:24,23116734542345,20,1031nan2331,rewardcashback,1
11402,9/5/2014 22:32,23116734642345,50,1031nan2331,rewardcashback,1
11403,9/13/2014 22:11,23116734642345,50,10314761913,usecashback,1
11404,9/14/2014 10:20,23116734642345,50,10314761913,usecashback,1
11405,11/26/2014 20:06,23116734822345,20,1031nan2331,rewardcashback,1
11406,12/11/2014 19:12,23116734822345,20,10314761837,usecashback,1
11407,12/12/2014 19:21,23116734822345,20,10314761837,refundcashback,1
11408,11/26/2014 15:20,23116734842345,20,1031nan2331,rewardcashback,1
11409,12/22/2014 13:21,23116734842345,19.6,10314759099,usecashback,1
11410,2/22/2015 21:07,23116734842345,0.4,10314759099,usecashback,1
11411,11/26/2014 15:20,23116735162345,20,1031nan2331,rewardcashback,1
11412,12/22/2014 13:23,23116735162345,19.6,10314759099,usecashback,1
11413,2/22/2015 21:11,23116735162345,0.4,10314759099,usecashback,1
11414,11/26/2014 15:20,23116735422345,20,1031nan2331,rewardcashback,1
11415,12/22/2014 13:40,23116735422345,19.6,10314759099,usecashback,1
11416,2/22/2015 21:14,23116735422345,0.4,10314759099,usecashback,1
11417,11/26/2014 15:20,23116735442345,20,1031nan2331,rewardcashback,1
11418,11/26/2014 15:20,23116735882345,20,1031nan2331,rewardcashback,1
11419,12/22/2014 13:39,23116735882345,19.6,10314759099,usecashback,1
11420,2/22/2015 21:16,23116735882345,0.4,10314759099,usecashback,1
11421,11/26/2014 15:20,23116735922345,20,1031nan2331,rewardcashback,1
11422,12/28/2014 15:38,23116735922345,20,10314896360,usecashback,1
11423,1/9/2015 15:17,23116735922345,50,1031nan2331,rewardcashback,1
11424,1/24/2015 19:06,23116735922345,50,10314896360,usecashback,1
11425,11/26/2014 15:20,23116736182345,20,1031nan2331,rewardcashback,1
11426,12/22/2014 13:39,23116736182345,19.6,10314759099,usecashback,1
11427,2/22/2015 21:18,23116736182345,0.4,10314759099,usecashback,1
11428,11/26/2014 15:35,23116736202345,20,1031nan2331,rewardcashback,1
11429,2/3/2015 19:53,23116736202345,20,10314761837,usecashback,1
11430,11/26/2014 15:20,23116736862345,20,1031nan2331,rewardcashback,1
11431,12/22/2014 13:37,23116736862345,19.6,10314759099,usecashback,1
11432,2/22/2015 21:24,23116736862345,0.4,10314759099,usecashback,1
11433,11/26/2014 17:59,23116736942345,20,1031nan2331,rewardcashback,1
11434,12/11/2014 6:15,23116736942345,20,10314790255,usecashback,1
11435,1/9/2015 15:49,23116736942345,50,1031nan2331,rewardcashback,1
11436,1/12/2015 22:57,23116736942345,50,10314761773,usecashback,1
11437,2/11/2015 19:12,23116736942345,684,10314761913,refundtopupwallet,2
11438,2/12/2015 22:04,23116736942345,684,10314761913,refundtopupreversewallet,2
11439,2/21/2015 14:35,23116736942345,256.85,10314761773,refundtopupwallet,2
11440,2/21/2015 14:39,23116736942345,50,10314761773,refundcashback,1
11441,2/25/2015 14:06,23116736942345,256.85,10314761773,refundtopupreversewallet,2
11442,11/26/2014 17:06,23116737022345,20,1031nan2331,rewardcashback,1
11443,12/8/2014 13:43,23116737022345,20,10314761841,usecashback,1
11444,11/26/2014 20:07,23116737102345,20,1031nan2331,rewardcashback,1
11445,11/26/2014 15:21,23116737182345,20,1031nan2331,rewardcashback,1
11446,11/26/2014 15:21,23116737662345,20,1031nan2331,rewardcashback,1
11447,11/26/2014 15:34,23116738102345,20,1031nan2331,rewardcashback,1
11448,11/26/2014 15:21,23116738282345,20,1031nan2331,rewardcashback,1
11449,12/22/2014 13:41,23116738282345,19.6,10314759099,usecashback,1
11450,2/22/2015 21:25,23116738282345,0.4,10314759099,usecashback,1
11451,11/26/2014 20:03,23116738402345,20,1031nan2331,rewardcashback,1
11452,3/12/2015 11:29,23116738402345,20,10314761829,usecashback,1
11453,11/26/2014 15:21,23116738622345,20,1031nan2331,rewardcashback,1
11454,12/22/2014 13:41,23116738622345,19.6,10314759099,usecashback,1
11455,2/22/2015 21:29,23116738622345,0.4,10314759099,usecashback,1
11456,11/26/2014 17:04,23116739322345,20,1031nan2331,rewardcashback,1
11457,11/26/2014 15:21,23116739402345,20,1031nan2331,rewardcashback,1
11458,12/22/2014 13:42,23116739402345,19.6,10314759099,usecashback,1
11459,2/22/2015 21:31,23116739402345,0.4,10314759099,usecashback,1
11460,11/26/2014 19:21,23116739702345,20,1031nan2331,rewardcashback,1
11461,11/28/2014 21:21,23116739702345,20,10314761837,usecashback,1
11462,11/26/2014 15:21,23116739782345,20,1031nan2331,rewardcashback,1
11463,12/22/2014 13:42,23116739782345,19.6,10314759099,usecashback,1
11464,2/22/2015 21:35,23116739782345,0.4,10314759099,usecashback,1
11465,11/26/2014 17:35,23116740002345,20,1031nan2331,rewardcashback,1
11466,11/26/2014 15:21,23116740102345,20,1031nan2331,rewardcashback,1
11467,12/22/2014 13:43,23116740102345,19.6,10314759099,usecashback,1
11468,2/22/2015 21:38,23116740102345,0.4,10314759099,usecashback,1
11469,11/26/2014 15:21,23116740382345,20,1031nan2331,rewardcashback,1
11470,12/22/2014 13:43,23116740382345,19.6,10314759099,usecashback,1
11471,2/22/2015 21:40,23116740382345,0.4,10314759099,usecashback,1
11472,11/26/2014 16:22,23116740602345,20,1031nan2331,rewardcashback,1
11473,1/17/2015 23:34,23116740602345,20,10314794213,usecashback,1
11474,11/26/2014 15:21,23116740742345,20,1031nan2331,rewardcashback,1
11475,12/22/2014 13:43,23116740742345,19.6,10314759099,usecashback,1
11476,2/22/2015 21:42,23116740742345,0.4,10314759099,usecashback,1
11477,11/26/2014 15:21,23116740862345,20,1031nan2331,rewardcashback,1
11478,11/26/2014 17:18,23116740962345,20,1031nan2331,rewardcashback,1
11479,11/26/2014 15:21,23116741022345,20,1031nan2331,rewardcashback,1
11480,12/22/2014 13:44,23116741022345,19.6,10314759099,usecashback,1
11481,2/22/2015 21:44,23116741022345,0.4,10314759099,usecashback,1
11482,8/11/2014 13:44,23116741062345,29.76,1031nan2331,rewardcashback,1
11483,8/13/2014 23:07,23116741062345,29.76,10314761891,usecashback,1
11484,11/26/2014 15:21,23116741422345,20,1031nan2331,rewardcashback,1
11485,12/22/2014 13:45,23116741422345,19.6,10314759099,usecashback,1
11486,2/22/2015 21:49,23116741422345,0.4,10314759099,usecashback,1
11487,11/26/2014 15:21,23116741522345,20,1031nan2331,rewardcashback,1
11488,2/12/2015 16:13,23116741522345,20,10314761891,usecashback,1
11489,11/26/2014 15:21,23116741782345,20,1031nan2331,rewardcashback,1
11490,11/26/2014 15:22,23116741802345,20,1031nan2331,rewardcashback,1
11491,11/26/2014 15:40,23116742042345,20,1031nan2331,rewardcashback,1
11492,11/26/2014 15:21,23116742602345,20,1031nan2331,rewardcashback,1
11493,12/22/2014 13:45,23116742602345,19.6,10314759099,usecashback,1
11494,2/22/2015 21:53,23116742602345,0.4,10314759099,usecashback,1
11495,11/26/2014 16:29,23116742942345,20,1031nan2331,rewardcashback,1
11496,2/8/2015 16:18,23116742942345,20,10314919306,usecashback,1
11497,11/26/2014 15:21,23116743082345,20,1031nan2331,rewardcashback,1
11498,12/22/2014 13:46,23116743082345,19.6,10314759099,usecashback,1
11499,2/22/2015 21:57,23116743082345,0.4,10314759099,usecashback,1
11500,11/26/2014 18:04,23116743382345,20,1031nan2331,rewardcashback,1
11501,2/21/2015 9:51,23116743382345,10,10314761837,usecashback,1
11502,3/18/2015 16:32,23116743382345,10,10314761841,usecashback,1
11503,11/26/2014 15:21,23116743542345,20,1031nan2331,rewardcashback,1
11504,2/4/2015 18:32,23116743542345,20,10314761891,usecashback,1
11505,11/26/2014 15:22,23116743762345,20,1031nan2331,rewardcashback,1
11506,12/22/2014 13:46,23116743762345,19.6,10314759099,usecashback,1
11507,2/22/2015 22:02,23116743762345,0.4,10314759099,usecashback,1
11508,11/26/2014 19:44,23116743782345,20,1031nan2331,rewardcashback,1
11509,11/26/2014 15:22,23116743802345,20,1031nan2331,rewardcashback,1
11510,12/19/2014 20:27,23116743802345,20,10314896360,usecashback,1
11511,11/26/2014 17:31,23116743982345,20,1031nan2331,rewardcashback,1
11512,12/5/2014 23:14,23116743982345,20,10314919306,usecashback,1
11513,11/26/2014 15:22,23116744082345,20,1031nan2331,rewardcashback,1
11514,12/22/2014 13:47,23116744082345,19.6,10314759099,usecashback,1
11515,2/22/2015 22:05,23116744082345,0.4,10314759099,usecashback,1
11516,11/26/2014 15:27,23116744242345,20,1031nan2331,rewardcashback,1
11517,11/26/2014 18:32,23116744762345,20,1031nan2331,rewardcashback,1
11518,11/26/2014 19:22,23116744982345,20,1031nan2331,rewardcashback,1
11519,2/15/2015 10:41,23116744982345,20,10314896360,usecashback,1
11520,2/22/2015 1:49,23116744982345,19,10314896360,usecashback,1
11521,3/13/2015 23:44,23116744982345,1,10314761811,usecashback,1
11522,11/26/2014 15:22,23116745242345,20,1031nan2331,rewardcashback,1
11523,2/18/2015 10:23,23116745242345,10,10314896360,usecashback,1
11524,3/4/2015 15:04,23116745242345,10,10314939860,usecashback,1
11525,11/26/2014 15:36,23116745282345,20,1031nan2331,rewardcashback,1
11526,12/13/2014 16:43,23116745282345,20,10314761913,usecashback,1
11527,12/14/2014 11:34,23116745282345,20,10314761913,refundcashback,1
11528,1/11/2015 17:01,23116745282345,20,10314878930,usecashback,1
11529,11/26/2014 18:35,23116745422345,20,1031nan2331,rewardcashback,1
11530,12/26/2014 20:34,23116745422345,20,10314761811,usecashback,1
11531,1/28/2015 21:18,23116745422345,50,1031nan2331,rewardcashback,1
11532,3/14/2015 20:38,23116745422345,50,10314759889,usecashback,1
11533,11/26/2014 15:22,23116745442345,20,1031nan2331,rewardcashback,1
11534,11/26/2014 15:22,23116745502345,20,1031nan2331,rewardcashback,1
11535,2/4/2015 13:05,23116745502345,20,10314967900,usecashback,1
11536,11/26/2014 15:39,23116745582345,20,1031nan2331,rewardcashback,1
11537,12/24/2014 22:48,23116745582345,20,10314761891,usecashback,1
11538,12/25/2014 2:51,23116745582345,20,10314761891,refundcashback,1
11539,12/25/2014 8:09,23116745582345,20,10314761891,usecashback,1
11540,11/26/2014 15:22,23116745882345,20,1031nan2331,rewardcashback,1
11541,12/18/2014 19:50,23116745882345,20,10314824738,usecashback,1
11542,3/16/2015 18:01,23116745882345,1,10314824738,givecashback,1
11543,3/16/2015 18:05,23116745882345,1,10314824738,givecashback,1
11544,11/26/2014 15:22,23116745962345,20,1031nan2331,rewardcashback,1
11545,11/26/2014 15:22,23116746002345,20,1031nan2331,rewardcashback,1
11546,1/4/2015 11:32,23116746002345,20,10314919306,usecashback,1
11547,11/26/2014 15:22,23116746742345,20,1031nan2331,rewardcashback,1
11548,12/22/2014 13:48,23116746742345,19.6,10314759099,usecashback,1
11549,2/22/2015 22:07,23116746742345,0.4,10314759099,usecashback,1
11550,11/26/2014 18:47,23116746762345,20,1031nan2331,rewardcashback,1
11551,11/26/2014 19:05,23116746982345,20,1031nan2331,rewardcashback,1
11552,11/26/2014 15:22,23116747122345,20,1031nan2331,rewardcashback,1
11553,12/22/2014 13:48,23116747122345,19.6,10314759099,usecashback,1
11554,2/22/2015 22:09,23116747122345,0.4,10314759099,usecashback,1
11555,11/26/2014 14:31,23116747242345,20,1031nan2331,rewardcashback,1
11556,11/26/2014 15:22,23116747262345,20,1031nan2331,rewardcashback,1
11557,2/20/2015 8:49,23116747262345,10,10314761837,usecashback,1
11558,11/26/2014 15:22,23116747382345,20,1031nan2331,rewardcashback,1
11559,3/14/2015 8:38,23116747382345,20,10315038242,usecashback,1
11560,11/26/2014 15:22,23116747402345,20,1031nan2331,rewardcashback,1
11561,12/23/2014 11:53,23116747402345,20,10314761837,usecashback,1
11562,11/26/2014 15:22,23116747842345,20,1031nan2331,rewardcashback,1
11563,12/10/2014 8:45,23116747842345,20,10314761837,usecashback,1
11564,11/26/2014 15:22,23116748302345,20,1031nan2331,rewardcashback,1
11565,2/23/2015 20:06,23116748302345,2,10314761829,usecashback,1
11566,11/26/2014 15:22,23116748622345,20,1031nan2331,rewardcashback,1
11567,12/22/2014 13:49,23116748622345,19.6,10314759099,usecashback,1
11568,2/22/2015 22:10,23116748622345,0.4,10314759099,usecashback,1
11569,11/26/2014 15:22,23116748682345,20,1031nan2331,rewardcashback,1
11570,11/26/2014 15:23,23116748882345,20,1031nan2331,rewardcashback,1
11571,11/26/2014 15:35,23116749002345,20,1031nan2331,rewardcashback,1
11572,12/23/2014 12:30,23116749002345,20,10314761811,usecashback,1
11573,11/26/2014 17:50,23116749102345,20,1031nan2331,rewardcashback,1
11574,1/9/2015 16:56,23116749162345,50,1031nan2331,rewardcashback,1
11575,1/13/2015 4:56,23116749162345,50,10314896360,usecashback,1
11576,11/27/2014 13:20,23116749182345,20,1031nan2331,rewardcashback,1
11577,11/26/2014 15:23,23116749362345,20,1031nan2331,rewardcashback,1
11578,11/26/2014 15:23,23116749442345,20,1031nan2331,rewardcashback,1
11579,11/26/2014 15:22,23116749462345,20,1031nan2331,rewardcashback,1
11580,2/13/2015 17:07,23116749462345,20,10314761837,usecashback,1
11581,11/26/2014 15:27,23116749522345,20,1031nan2331,rewardcashback,1
11582,12/16/2014 21:43,23116749522345,20,10314759351,usecashback,1
11583,12/17/2014 12:25,23116749522345,20,10314759351,usecashback,1
11584,12/18/2014 15:27,23116749522345,20,10314759351,usecashback,1
11585,1/7/2015 18:37,23116749522345,20,10314759351,usecashback,1
11586,11/26/2014 15:22,23116749582345,20,1031nan2331,rewardcashback,1
11587,12/22/2014 13:49,23116749582345,19.6,10314759099,usecashback,1
11588,2/22/2015 22:13,23116749582345,0.4,10314759099,usecashback,1
11589,11/26/2014 20:26,23116749862345,20,1031nan2331,rewardcashback,1
11590,11/26/2014 18:19,23116750422345,20,1031nan2331,rewardcashback,1
11591,3/22/2015 0:34,23116750522345,1,10314839932,givecashback,1
11592,11/26/2014 19:18,23116750542345,20,1031nan2331,rewardcashback,1
11593,11/26/2014 15:22,23116750722345,20,1031nan2331,rewardcashback,1
11594,12/22/2014 13:49,23116750722345,19.6,10314759099,usecashback,1
11595,2/22/2015 22:15,23116750722345,0.4,10314759099,usecashback,1
11596,11/26/2014 16:14,23116750862345,20,1031nan2331,rewardcashback,1
11597,11/26/2014 19:15,23116750882345,20,1031nan2331,rewardcashback,1
11598,11/26/2014 19:23,23116750942345,20,1031nan2331,rewardcashback,1
11599,11/26/2014 15:23,23116751082345,20,1031nan2331,rewardcashback,1
11600,11/26/2014 15:23,23116751402345,20,1031nan2331,rewardcashback,1
11601,12/14/2014 16:42,23116751402345,20,10314761837,usecashback,1
11602,8/15/2014 12:07,23116751502345,50,1031nan2331,rewardcashback,1
11603,8/22/2014 20:32,23116751502345,50,1031nan2331,rewardcashback,1
11604,9/28/2014 9:28,23116751502345,72,10314761837,usecashback,1
11605,10/10/2014 22:37,23116751502345,28,10314761811,usecashback,1
11606,11/26/2014 18:55,23116751562345,20,1031nan2331,rewardcashback,1
11607,11/26/2014 17:25,23116751602345,20,1031nan2331,rewardcashback,1
11608,1/13/2015 7:19,23116751602345,20,10314761829,usecashback,1
11609,11/26/2014 15:23,23116751682345,20,1031nan2331,rewardcashback,1
11610,3/3/2015 13:55,23116751682345,20,10314761837,usecashback,1
11611,11/26/2014 19:02,23116751782345,20,1031nan2331,rewardcashback,1
11612,11/26/2014 15:23,23116752042345,20,1031nan2331,rewardcashback,1
11613,11/26/2014 17:05,23116752222345,20,1031nan2331,rewardcashback,1
11614,12/10/2014 16:27,23116752222345,20,10314761837,usecashback,1
11615,11/26/2014 15:23,23116752282345,20,1031nan2331,rewardcashback,1
11616,12/22/2014 13:50,23116752282345,19.6,10314759099,usecashback,1
11617,2/22/2015 22:18,23116752282345,0.4,10314759099,usecashback,1
11618,11/26/2014 15:23,23116752542345,20,1031nan2331,rewardcashback,1
11619,12/22/2014 14:10,23116752542345,19.6,10314759099,usecashback,1
11620,2/22/2015 22:20,23116752542345,0.4,10314759099,usecashback,1
11621,11/26/2014 18:37,23116753002345,20,1031nan2331,rewardcashback,1
11622,11/26/2014 20:04,23116753682345,20,1031nan2331,rewardcashback,1
11623,11/26/2014 15:23,23116753722345,20,1031nan2331,rewardcashback,1
11624,11/27/2014 13:32,23116753902345,20,1031nan2331,rewardcashback,1
11625,11/26/2014 17:20,23116754222345,20,1031nan2331,rewardcashback,1
11626,1/29/2015 14:52,23116754222345,20,10314759889,usecashback,1
11627,11/26/2014 19:57,23116754242345,20,1031nan2331,rewardcashback,1
11628,11/26/2014 16:51,23116754302345,20,1031nan2331,rewardcashback,1
11629,3/20/2015 19:04,23116754622345,50,1031nan2331,rewardcashback,1
11630,3/15/2015 9:03,23116754862345,1,10314824738,givecashback,1
11631,3/21/2015 18:58,23116754862345,1,10314824738,usecashback,1
11632,3/26/2015 8:03,23116754862345,1,10314824738,usecashback,1
11633,3/26/2015 8:33,23116754862345,1,10314824738,givecashback,1
11634,11/26/2014 19:36,23116754922345,20,1031nan2331,rewardcashback,1
11635,12/31/2014 8:10,23116754922345,20,10314896360,usecashback,1
11636,1/9/2015 15:53,23116754922345,50,1031nan2331,rewardcashback,1
11637,3/21/2015 19:44,23116754922345,50,10314759889,usecashback,1
11638,11/26/2014 18:54,23116755122345,20,1031nan2331,rewardcashback,1
11639,12/25/2014 18:46,23116755122345,20,10314886356,usecashback,1
11640,11/26/2014 19:31,23116755182345,20,1031nan2331,rewardcashback,1
11641,2/18/2015 17:59,23116755182345,20,10314870194,usecashback,1
11642,11/26/2014 15:23,23116755322345,20,1031nan2331,rewardcashback,1
11643,12/22/2014 14:11,23116755322345,19.6,10314759099,usecashback,1
11644,2/22/2015 22:25,23116755322345,0.4,10314759099,usecashback,1
11645,11/26/2014 19:27,23116755522345,20,1031nan2331,rewardcashback,1
11646,1/13/2015 10:44,23116755522345,20,10314939860,usecashback,1
11647,11/26/2014 15:23,23116755602345,20,1031nan2331,rewardcashback,1
11648,2/22/2015 22:26,23116755602345,2,10314759099,usecashback,1
11649,2/22/2015 22:27,23116755602345,14.7,10314759099,usecashback,1
11650,11/26/2014 15:23,23116755702345,20,1031nan2331,rewardcashback,1
11651,12/22/2014 14:13,23116755702345,19.6,10314759099,usecashback,1
11652,2/22/2015 22:28,23116755702345,0.4,10314759099,usecashback,1
11653,11/26/2014 15:23,23116755782345,20,1031nan2331,rewardcashback,1
11654,1/9/2015 6:55,23116755782345,20,10314761837,usecashback,1
11655,11/26/2014 18:57,23116755802345,20,1031nan2331,rewardcashback,1
11656,3/12/2015 23:50,23116755802345,20,10314761913,usecashback,1
11657,11/26/2014 15:23,23116755942345,20,1031nan2331,rewardcashback,1
11658,12/22/2014 14:15,23116755942345,19.6,10314759099,usecashback,1
11659,2/22/2015 22:30,23116755942345,0.4,10314759099,usecashback,1
11660,11/26/2014 15:23,23116756182345,20,1031nan2331,rewardcashback,1
11661,12/22/2014 20:46,23116756182345,19.6,10314759099,usecashback,1
11662,2/23/2015 0:24,23116756182345,0.4,10314759099,usecashback,1
11663,11/26/2014 15:23,23116756702345,20,1031nan2331,rewardcashback,1
11664,12/22/2014 14:15,23116756702345,19.6,10314759099,usecashback,1
11665,2/22/2015 22:31,23116756702345,0.4,10314759099,usecashback,1
11666,11/26/2014 15:30,23116756882345,20,1031nan2331,rewardcashback,1
11667,12/18/2014 15:32,23116757022345,50,1031nan2331,rewardcashback,1
11668,12/24/2014 23:12,23116757022345,50,1031nan2331,rewardcashback,1
11669,2/15/2015 18:09,23116757022345,1,10314793765,usecashback,1
11670,3/22/2015 21:10,23116757022345,13.72,10314793765,usecashback,1
11671,3/24/2015 17:26,23116757022345,85.28,10314793765,usecashback,1
11672,11/26/2014 17:28,23116757142345,20,1031nan2331,rewardcashback,1
11673,1/11/2015 2:18,23116757142345,20,10314901014,usecashback,1
11674,11/26/2014 15:23,23116757262345,20,1031nan2331,rewardcashback,1
11675,2/21/2015 20:29,23116757262345,20,10314761837,usecashback,1
11676,11/26/2014 19:25,23116757562345,20,1031nan2331,rewardcashback,1
11677,11/26/2014 15:24,23116757662345,20,1031nan2331,rewardcashback,1
11678,11/26/2014 15:24,23116758062345,20,1031nan2331,rewardcashback,1
11679,2/22/2015 11:02,23116758062345,20,10314761891,usecashback,1
11680,11/26/2014 18:21,23116758082345,20,1031nan2331,rewardcashback,1
11681,11/26/2014 19:07,23116758142345,20,1031nan2331,rewardcashback,1
11682,11/26/2014 20:11,23116758182345,20,1031nan2331,rewardcashback,1
11683,11/26/2014 15:36,23116758202345,20,1031nan2331,rewardcashback,1
11684,12/17/2014 19:34,23116758202345,20,10314761829,usecashback,1
11685,12/19/2014 15:26,23116758202345,20,10314761829,usecashback,1
11686,3/15/2015 13:31,23116758242345,1,10314839932,givecashback,1
11687,11/26/2014 15:24,23116758462345,20,1031nan2331,rewardcashback,1
11688,2/23/2015 23:53,23116758462345,2,10314761829,usecashback,1
11689,11/26/2014 15:24,23116758742345,20,1031nan2331,rewardcashback,1
11690,2/23/2015 23:50,23116758742345,2,10314761829,usecashback,1
11691,2/24/2015 16:28,23116758742345,2,10314761829,refundcashback,1
11692,11/26/2014 15:24,23116758922345,20,1031nan2331,rewardcashback,1
11693,12/22/2014 9:31,23116758922345,20,10314761837,usecashback,1
11694,8/8/2014 15:26,23116759062345,50,1031nan2331,rewardcashback,1
11695,9/2/2014 21:13,23116759062345,50,10314896360,usecashback,1
11696,9/3/2014 13:52,23116759062345,50,1031nan2331,rewardcashback,1
11697,9/3/2014 13:53,23116759062345,50,1031nan2331,rewardcashback,1
11698,9/3/2014 14:00,23116759062345,50,1031nan2331,rewardcashback,1
11699,9/14/2014 16:01,23116759062345,50,1031nan2331,rewardcashback,1
11700,9/17/2014 20:30,23116759062345,50,10314896360,refundcashback,1
11701,9/20/2014 14:30,23116759062345,250,10314761795,usecashback,1
11702,9/20/2014 14:34,23116759062345,50,1031nan2331,rewardcashback,1
11703,9/20/2014 14:34,23116759062345,50,1031nan2331,rewardcashback,1
11704,9/24/2014 15:40,23116759062345,50,1031nan2331,rewardcashback,1
11705,9/24/2014 15:40,23116759062345,50,1031nan2331,rewardcashback,1
11706,9/24/2014 15:54,23116759062345,50,1031nan2331,rewardcashback,1
11707,9/24/2014 15:55,23116759062345,142.5,10314761795,usecashback,1
11708,10/9/2014 23:55,23116759062345,107.35,10314761795,usecashback,1
11709,11/19/2014 13:32,23116759062345,50,1031nan2331,rewardcashback,1
11710,11/19/2014 13:44,23116759062345,50,1031nan2331,rewardcashback,1
11711,11/19/2014 13:56,23116759062345,50,1031nan2331,rewardcashback,1
11712,11/19/2014 14:32,23116759062345,50,1031nan2331,rewardcashback,1
11713,11/19/2014 14:33,23116759062345,200.15,10314761795,usecashback,1
11714,12/28/2014 20:21,23116759062345,50,1031nan2331,rewardcashback,1
11715,12/28/2014 20:42,23116759062345,50,10314761795,usecashback,1
11716,12/30/2014 20:30,23116759062345,50,1031nan2331,rewardcashback,1
11717,1/10/2015 17:29,23116759062345,50,1031nan2331,rewardcashback,1
11718,1/10/2015 17:33,23116759062345,50,1031nan2331,rewardcashback,1
11719,1/10/2015 17:47,23116759062345,50,1031nan2331,rewardcashback,1
11720,2/8/2015 0:26,23116759062345,199.92,10315046888,usecashback,1
11721,2/20/2015 10:33,23116759062345,0.08,10314761841,usecashback,1
11722,11/26/2014 17:14,23116759142345,20,1031nan2331,rewardcashback,1
11723,11/26/2014 15:24,23116759382345,20,1031nan2331,rewardcashback,1
11724,11/26/2014 15:24,23116759542345,20,1031nan2331,rewardcashback,1
11725,11/26/2014 15:24,23116759922345,20,1031nan2331,rewardcashback,1
11726,12/17/2014 9:37,23116759922345,20,10314761829,usecashback,1
11727,12/17/2014 9:52,23116759922345,11.52,10314761829,usecashback,1
11728,12/18/2014 13:49,23116759922345,8.48,10314761829,usecashback,1
11729,11/26/2014 15:24,23116759982345,20,1031nan2331,rewardcashback,1
11730,11/26/2014 16:16,23116760022345,20,1031nan2331,rewardcashback,1
11731,12/1/2014 20:31,23116760022345,20,10314759889,usecashback,1
11732,11/26/2014 16:42,23116760182345,20,1031nan2331,rewardcashback,1
11733,2/23/2015 20:27,23116760182345,1,10314761837,usecashback,1
11734,3/3/2015 19:32,23116760182345,19,10314759889,usecashback,1
11735,11/26/2014 15:24,23116760462345,20,1031nan2331,rewardcashback,1
11736,12/11/2014 15:37,23116760462345,20,10314761891,usecashback,1
11737,12/11/2014 15:46,23116760462345,20,10314761891,usecashback,1
11738,12/12/2014 19:56,23116760462345,20,10314761891,usecashback,1
11739,11/26/2014 15:24,23116760522345,20,1031nan2331,rewardcashback,1
11740,12/10/2014 10:31,23116760522345,20,10314896360,usecashback,1
11741,11/26/2014 15:24,23116760622345,20,1031nan2331,rewardcashback,1
11742,2/22/2015 10:45,23116760622345,20,10314896360,usecashback,1
11743,11/26/2014 15:29,23116760702345,20,1031nan2331,rewardcashback,1
11744,11/26/2014 15:24,23116760882345,20,1031nan2331,rewardcashback,1
11745,12/12/2014 18:42,23116760882345,20,10314892608,usecashback,1
11746,11/26/2014 19:38,23116761042345,20,1031nan2331,rewardcashback,1
11747,11/26/2014 15:24,23116761062345,20,1031nan2331,rewardcashback,1
11748,1/11/2015 18:20,23116761062345,20,10314919306,usecashback,1
11749,11/26/2014 15:27,23116761302345,20,1031nan2331,rewardcashback,1
11750,11/26/2014 15:26,23116761442345,20,1031nan2331,rewardcashback,1
11751,11/26/2014 19:29,23116761482345,20,1031nan2331,rewardcashback,1
11752,11/26/2014 20:00,23116761562345,20,1031nan2331,rewardcashback,1
11753,11/28/2014 9:14,23116761562345,20,10314761837,usecashback,1
11754,11/26/2014 18:49,23116761582345,20,1031nan2331,rewardcashback,1
11755,3/17/2015 12:32,23116761682345,1,10314824738,givecashback,1
11756,11/26/2014 14:38,23116761802345,20,1031nan2331,rewardcashback,1
11757,11/26/2014 15:33,23116761862345,20,1031nan2331,rewardcashback,1
