,paymentId,amount,sourceType
100032,25854276,0.4,CASHBACK
100033,25854276,50.0,DISCOUNT
100034,25854276,1.6,PAYU
100035,25854494,2.0,CASHBACK
100036,25854494,50.0,DISCOUNT
100037,25854614,17.64,CASHBACK
100038,25854614,0.36,DISCOUNT
100039,25854660,0.4,CASHBACK
100040,25854660,50.0,DISCOUNT
100041,25854660,1.6,PAYU
100042,25854760,0.4,CASHBACK
100043,25854760,50.0,DISCOUNT
100044,25854760,1.6,PAYU
100045,25854882,0.4,CASHBACK
100046,25854882,50.0,DISCOUNT
100047,25854882,1.6,PAYU
100048,25854986,0.4,CASHBACK
100049,25854986,50.0,DISCOUNT
100050,25854986,1.6,PAYU
100051,25855076,0.4,CASHBACK
100052,25855076,50.0,DISCOUNT
100053,25855076,1.6,PAYU
100054,25855150,13.0,CASHBACK
100055,25855150,50.0,DISCOUNT
100056,25855228,0.4,CASHBACK
100057,25855228,50.0,DISCOUNT
100058,25855228,1.6,PAYU
100059,25855376,50.0,DISCOUNT
100060,25855376,203.0,PAYU
100061,25855388,0.4,CASHBACK
100062,25855388,50.0,DISCOUNT
100063,25855388,1.6,PAYU
100064,25856454,1.0,CASHBACK
100065,25856454,50.0,DISCOUNT
100066,25856660,1.0,CASHBACK
100067,25856660,50.0,DISCOUNT
100068,25856672,0.4,CASHBACK
100069,25856672,50.0,DISCOUNT
100070,25856672,1.6,PAYU
100071,25856720,50.0,DISCOUNT
100072,25856720,55.0,PAYU
100073,25857048,49.98,CASHBACK
100074,25857048,1.02,DISCOUNT
100075,25857066,20.0,CASHBACK
100076,25857066,50.0,DISCOUNT
100077,25857066,239.0,PAYU
100078,25857214,1.0,CASHBACK
100079,25857214,50.0,DISCOUNT
100080,25857330,0.4,CASHBACK
100081,25857330,50.0,DISCOUNT
100082,25857330,1.6,PAYU
100083,25857366,1.0,CASHBACK
100084,25857366,50.0,DISCOUNT
100085,25857368,649.21,PAYU
100086,25857478,0.4,CASHBACK
100087,25857478,50.0,DISCOUNT
100088,25857478,1.6,PAYU
100089,25857606,0.4,CASHBACK
100090,25857606,50.0,DISCOUNT
100091,25857606,1.6,PAYU
100092,25857718,0.4,CASHBACK
100093,25857718,50.0,DISCOUNT
100094,25857718,1.6,PAYU
100095,25857822,0.4,CASHBACK
100096,25857822,50.0,DISCOUNT
100097,25857822,1.6,PAYU
100098,25857932,50.0,DISCOUNT
100099,25857932,12.0,PAYU
100100,25857960,1.0,CASHBACK
100101,25857960,50.0,DISCOUNT
100102,25857966,0.4,CASHBACK
100103,25857966,50.0,DISCOUNT
100104,25857966,1.6,PAYU
100105,25858046,50.0,DISCOUNT
100106,25858046,11.0,PAYU
100107,25858104,50.0,DISCOUNT
100108,25858104,2.0,PAYU
100109,25858126,0.4,CASHBACK
100110,25858126,50.0,DISCOUNT
100111,25858126,1.6,PAYU
100112,25858206,0.4,CASHBACK
100113,25858206,50.0,DISCOUNT
100114,25858206,1.6,PAYU
100115,25858264,0.4,CASHBACK
100116,25858264,50.0,DISCOUNT
100117,25858264,1.6,PAYU
100118,25858276,0.4,CASHBACK
100119,25858276,50.0,DISCOUNT
100120,25858276,1.6,PAYU
100121,25858364,1.0,CASHBACK
100122,25858364,50.0,DISCOUNT
100123,25858370,53.9,CASHBACK
100124,25858370,1.1,DISCOUNT
100125,25858406,0.4,CASHBACK
100126,25858406,50.0,DISCOUNT
100127,25858406,1.6,PAYU
100128,25858482,0.4,CASHBACK
100129,25858482,50.0,DISCOUNT
100130,25858482,1.6,PAYU
100131,25858502,1.0,CASHBACK
100132,25858502,50.0,DISCOUNT
100133,25858536,0.4,CASHBACK
100134,25858536,50.0,DISCOUNT
100135,25858536,1.6,PAYU
100136,25858546,0.4,CASHBACK
100137,25858546,50.0,DISCOUNT
100138,25858546,1.6,PAYU
100139,25858614,0.4,CASHBACK
100140,25858614,50.0,DISCOUNT
100141,25858614,1.6,PAYU
100142,25858666,0.4,CASHBACK
100143,25858666,50.0,DISCOUNT
100144,25858666,1.6,PAYU
100145,25858670,0.4,CASHBACK
100146,25858670,50.0,DISCOUNT
100147,25858670,1.6,PAYU
100148,25858674,1.0,CASHBACK
100149,25858674,50.0,DISCOUNT
100150,25858702,0.4,CASHBACK
100151,25858702,50.0,DISCOUNT
100152,25858702,1.6,PAYU
100153,25858726,0.4,CASHBACK
100154,25858726,50.0,DISCOUNT
100155,25858726,1.6,PAYU
100156,25858774,1.0,CASHBACK
100157,25858774,50.0,DISCOUNT
100158,25858790,0.4,CASHBACK
100159,25858790,50.0,DISCOUNT
100160,25858790,1.6,PAYU
100161,25858816,0.4,CASHBACK
100162,25858816,50.0,DISCOUNT
100163,25858816,1.6,PAYU
100164,25858910,1.0,CASHBACK
100165,25858910,50.0,DISCOUNT
100166,25858950,0.4,CASHBACK
100167,25858950,50.0,DISCOUNT
100168,25858950,1.6,PAYU
100169,25858978,0.4,CASHBACK
100170,25858978,50.0,DISCOUNT
100171,25858978,1.6,PAYU
100172,25858998,1.0,CASHBACK
100173,25858998,50.0,DISCOUNT
100174,25859018,0.4,CASHBACK
100175,25859018,50.0,DISCOUNT
100176,25859018,1.6,PAYU
100177,25859032,0.4,CASHBACK
100178,25859032,50.0,DISCOUNT
100179,25859032,1.6,PAYU
100180,25859054,0.4,CASHBACK
100181,25859054,50.0,DISCOUNT
100182,25859054,1.6,PAYU
100183,25859094,0.4,CASHBACK
100184,25859094,50.0,DISCOUNT
100185,25859094,1.6,PAYU
100186,25859102,0.4,CASHBACK
100187,25859102,50.0,DISCOUNT
100188,25859102,1.6,PAYU
100189,25859166,0.4,CASHBACK
100190,25859166,50.0,DISCOUNT
100191,25859166,1.6,PAYU
100192,25859188,0.4,CASHBACK
100193,25859188,50.0,DISCOUNT
100194,25859188,1.6,PAYU
100195,25859248,0.4,CASHBACK
100196,25859248,50.0,DISCOUNT
100197,25859248,1.6,PAYU
100198,25859350,0.4,CASHBACK
100199,25859350,50.0,DISCOUNT
100200,25859350,1.6,PAYU
100201,25859416,0.4,CASHBACK
100202,25859416,50.0,DISCOUNT
100203,25859416,1.6,PAYU
100204,25859764,0.4,CASHBACK
100205,25859764,50.0,DISCOUNT
100206,25859764,1.6,PAYU
100207,25859818,1.0,CASHBACK
100208,25859818,50.0,DISCOUNT
100209,25859980,1.0,CASHBACK
100210,25859980,50.0,DISCOUNT
100211,25860428,1.0,CASHBACK
100212,25860428,50.0,DISCOUNT
100213,25860754,0.4,CASHBACK
100214,25860754,50.0,DISCOUNT
100215,25860754,1.6,PAYU
100216,25860860,1.0,CASHBACK
100217,25860860,50.0,DISCOUNT
100218,25860912,0.4,CASHBACK
100219,25860912,50.0,DISCOUNT
100220,25860912,1.6,PAYU
100221,25861014,0.4,CASHBACK
100222,25861014,50.0,DISCOUNT
100223,25861014,1.6,PAYU
100224,25861064,0.4,CASHBACK
100225,25861064,50.0,DISCOUNT
100226,25861064,1.6,PAYU
100227,25861120,50.0,DISCOUNT
100228,25861120,2.0,PAYU
100229,25861160,0.4,CASHBACK
100230,25861160,50.0,DISCOUNT
100231,25861160,1.6,PAYU
100232,25861190,0.4,CASHBACK
100233,25861190,50.0,DISCOUNT
100234,25861190,1.6,PAYU
100235,25861250,0.4,CASHBACK
100236,25861250,50.0,DISCOUNT
100237,25861250,1.6,PAYU
100238,25861252,20.0,CASHBACK
100239,25861252,50.0,DISCOUNT
100240,25861252,199.0,PAYU
100241,25861314,50.0,DISCOUNT
100242,25861314,2.0,PAYU
100243,25861380,50.0,DISCOUNT
100244,25861380,2.0,PAYU
100245,25861420,50.0,DISCOUNT
100246,25861420,2.0,PAYU
100247,25861452,0.4,CASHBACK
100248,25861452,50.0,DISCOUNT
100249,25861452,1.6,PAYU
100250,25861488,0.4,CASHBACK
100251,25861488,50.0,DISCOUNT
100252,25861488,1.6,PAYU
100253,25861530,50.0,DISCOUNT
100254,25861530,2.0,PAYU
100255,25861596,0.4,CASHBACK
100256,25861596,50.0,DISCOUNT
100257,25861596,1.6,PAYU
100258,25861642,0.4,CASHBACK
100259,25861642,50.0,DISCOUNT
100260,25861642,1.6,PAYU
100261,25861684,50.0,DISCOUNT
100262,25861684,2.0,PAYU
100263,25861742,0.4,CASHBACK
100264,25861742,50.0,DISCOUNT
100265,25861742,1.6,PAYU
100266,25861772,50.0,DISCOUNT
100267,25861772,2.0,PAYU
100268,25861798,50.0,DISCOUNT
100269,25861798,2.0,PAYU
100270,25861824,50.0,DISCOUNT
100271,25861824,2.0,PAYU
100272,25861866,50.0,DISCOUNT
100273,25861866,2.0,PAYU
100274,25861894,0.4,CASHBACK
100275,25861894,50.0,DISCOUNT
100276,25861894,1.6,PAYU
100277,25861902,50.0,DISCOUNT
100278,25861902,2.0,PAYU
100279,25861922,0.4,CASHBACK
100280,25861922,50.0,DISCOUNT
100281,25861922,350.6,PAYU
100282,25861928,0.4,CASHBACK
100283,25861928,50.0,DISCOUNT
100284,25861928,1.6,PAYU
100285,25861970,0.4,CASHBACK
100286,25861970,50.0,DISCOUNT
100287,25861970,1.6,PAYU
100288,25862004,0.4,CASHBACK
100289,25862004,50.0,DISCOUNT
100290,25862004,1.6,PAYU
100291,25862034,50.0,DISCOUNT
100292,25862034,2.0,PAYU
100293,25862086,0.4,CASHBACK
100294,25862086,50.0,DISCOUNT
100295,25862086,1.6,PAYU
100296,25862258,50.0,DISCOUNT
100297,25862258,2.0,PAYU
100298,25862376,0.4,CASHBACK
100299,25862376,50.0,DISCOUNT
100300,25862376,1.6,PAYU
100301,25862402,0.4,CASHBACK
100302,25862402,50.0,DISCOUNT
100303,25862402,1.6,PAYU
100304,25862454,0.4,CASHBACK
100305,25862454,50.0,DISCOUNT
100306,25862454,1.6,PAYU
100307,25862492,0.4,CASHBACK
100308,25862492,50.0,DISCOUNT
100309,25862492,1.6,PAYU
100310,25862528,0.4,CASHBACK
100311,25862528,50.0,DISCOUNT
100312,25862528,1.6,PAYU
100313,25862552,0.4,CASHBACK
100314,25862552,50.0,DISCOUNT
100315,25862552,1.6,PAYU
100316,25862578,0.4,CASHBACK
100317,25862578,50.0,DISCOUNT
100318,25862578,1.6,PAYU
100319,25862586,0.4,CASHBACK
100320,25862586,50.0,DISCOUNT
100321,25862586,1.6,PAYU
100322,25862636,0.4,CASHBACK
100323,25862636,50.0,DISCOUNT
100324,25862636,1.6,PAYU
100325,25862658,0.4,CASHBACK
100326,25862658,50.0,DISCOUNT
100327,25862658,1.6,PAYU
100328,25862686,0.4,CASHBACK
100329,25862686,50.0,DISCOUNT
100330,25862686,1.6,PAYU
100331,25862716,0.4,CASHBACK
100332,25862716,50.0,DISCOUNT
100333,25862716,1.6,PAYU
100334,25862736,0.4,CASHBACK
100335,25862736,50.0,DISCOUNT
100336,25862736,1.6,PAYU
100337,25862752,0.4,CASHBACK
100338,25862752,50.0,DISCOUNT
100339,25862752,1.6,PAYU
100340,25862766,0.4,CASHBACK
100341,25862766,50.0,DISCOUNT
100342,25862766,1.6,PAYU
100343,25862788,0.4,CASHBACK
100344,25862788,50.0,DISCOUNT
100345,25862788,1.6,PAYU
100346,25862794,0.4,CASHBACK
100347,25862794,50.0,DISCOUNT
100348,25862794,1.6,PAYU
100349,25862820,0.4,CASHBACK
100350,25862820,50.0,DISCOUNT
100351,25862820,1.6,PAYU
100352,25862830,0.4,CASHBACK
100353,25862830,50.0,DISCOUNT
100354,25862830,1.6,PAYU
100355,25862872,0.4,CASHBACK
100356,25862872,50.0,DISCOUNT
100357,25862872,1.6,PAYU
100358,25862876,0.4,CASHBACK
100359,25862876,50.0,DISCOUNT
100360,25862876,1.6,PAYU
100361,25862904,0.4,CASHBACK
100362,25862904,50.0,DISCOUNT
100363,25862904,1.6,PAYU
100364,25862922,0.4,CASHBACK
100365,25862922,50.0,DISCOUNT
100366,25862922,1.6,PAYU
100367,25862958,0.4,CASHBACK
100368,25862958,50.0,DISCOUNT
100369,25862958,1.6,PAYU
100370,25862996,0.4,CASHBACK
100371,25862996,50.0,DISCOUNT
100372,25862996,1.6,PAYU
100373,25863020,0.4,CASHBACK
100374,25863020,50.0,DISCOUNT
100375,25863020,1.6,PAYU
100376,25863034,0.4,CASHBACK
100377,25863034,50.0,DISCOUNT
100378,25863034,1.6,PAYU
100379,25863040,0.4,CASHBACK
100380,25863040,50.0,DISCOUNT
100381,25863040,1.6,PAYU
100382,25863058,0.4,CASHBACK
100383,25863058,50.0,DISCOUNT
100384,25863058,1.6,PAYU
100385,25863082,0.4,CASHBACK
100386,25863082,50.0,DISCOUNT
100387,25863082,1.6,PAYU
100388,25863088,0.4,CASHBACK
100389,25863088,50.0,DISCOUNT
100390,25863088,1.6,PAYU
100391,25863106,0.4,CASHBACK
100392,25863106,50.0,DISCOUNT
100393,25863106,1.6,PAYU
100394,25863124,0.4,CASHBACK
100395,25863124,50.0,DISCOUNT
100396,25863124,1.6,PAYU
100397,25863130,0.4,CASHBACK
100398,25863130,50.0,DISCOUNT
100399,25863130,1.6,PAYU
100400,25863146,0.4,CASHBACK
100401,25863146,50.0,DISCOUNT
100402,25863146,1.6,PAYU
100403,25863172,0.4,CASHBACK
100404,25863172,50.0,DISCOUNT
100405,25863172,1.6,PAYU
100406,25863210,0.4,CASHBACK
100407,25863210,50.0,DISCOUNT
100408,25863210,1.6,PAYU
100409,25863214,0.4,CASHBACK
100410,25863214,50.0,DISCOUNT
100411,25863214,1.6,PAYU
100412,25863236,0.4,CASHBACK
100413,25863236,50.0,DISCOUNT
100414,25863236,1.6,PAYU
100415,25863248,0.4,CASHBACK
100416,25863248,50.0,DISCOUNT
100417,25863248,1.6,PAYU
100418,25863260,0.4,CASHBACK
100419,25863260,50.0,DISCOUNT
100420,25863260,1.6,PAYU
100421,25863280,0.4,CASHBACK
100422,25863280,50.0,DISCOUNT
100423,25863280,1.6,PAYU
100424,25863290,0.4,CASHBACK
100425,25863290,50.0,DISCOUNT
100426,25863290,1.6,PAYU
100427,25863318,0.4,CASHBACK
100428,25863318,50.0,DISCOUNT
100429,25863318,1.6,PAYU
100430,25863340,0.4,CASHBACK
100431,25863340,50.0,DISCOUNT
100432,25863340,1.6,PAYU
100433,25863348,0.4,CASHBACK
100434,25863348,50.0,DISCOUNT
100435,25863348,1.6,PAYU
100436,25863368,0.4,CASHBACK
100437,25863368,50.0,DISCOUNT
100438,25863368,1.6,PAYU
100439,25863380,0.4,CASHBACK
100440,25863380,50.0,DISCOUNT
100441,25863380,1.6,PAYU
100442,25863384,0.4,CASHBACK
100443,25863384,50.0,DISCOUNT
100444,25863384,1.6,PAYU
100445,25863418,0.4,CASHBACK
100446,25863418,50.0,DISCOUNT
100447,25863418,1.6,PAYU
100448,25863426,0.4,CASHBACK
100449,25863426,50.0,DISCOUNT
100450,25863426,1.6,PAYU
100451,25863450,0.4,CASHBACK
100452,25863450,50.0,DISCOUNT
100453,25863450,1.6,PAYU
100454,25863466,0.4,CASHBACK
100455,25863466,50.0,DISCOUNT
100456,25863466,1.6,PAYU
100457,25863468,0.4,CASHBACK
100458,25863468,50.0,DISCOUNT
100459,25863468,1.6,PAYU
100460,25863492,0.4,CASHBACK
100461,25863492,50.0,DISCOUNT
100462,25863492,1.6,PAYU
100463,25863502,0.4,CASHBACK
100464,25863502,50.0,DISCOUNT
100465,25863502,1.6,PAYU
100466,25863512,0.4,CASHBACK
100467,25863512,50.0,DISCOUNT
100468,25863512,1.6,PAYU
100469,25863540,0.4,CASHBACK
100470,25863540,50.0,DISCOUNT
100471,25863540,1.6,PAYU
100472,25863542,0.4,CASHBACK
100473,25863542,50.0,DISCOUNT
100474,25863542,1.6,PAYU
100475,25863566,0.4,CASHBACK
100476,25863566,50.0,DISCOUNT
100477,25863566,1.6,PAYU
100478,25863576,0.4,CASHBACK
100479,25863576,50.0,DISCOUNT
100480,25863576,1.6,PAYU
100481,25863594,0.4,CASHBACK
100482,25863594,50.0,DISCOUNT
100483,25863594,1.6,PAYU
100484,25863610,0.4,CASHBACK
100485,25863610,50.0,DISCOUNT
100486,25863610,1.6,PAYU
100487,25863620,0.4,CASHBACK
100488,25863620,50.0,DISCOUNT
100489,25863620,1.6,PAYU
100490,25863642,0.4,CASHBACK
100491,25863642,50.0,DISCOUNT
100492,25863642,1.6,PAYU
100493,25863702,0.4,CASHBACK
100494,25863702,50.0,DISCOUNT
100495,25863702,1.6,PAYU
100496,25863730,0.4,CASHBACK
100497,25863730,50.0,DISCOUNT
100498,25863730,1.6,PAYU
100499,25863810,50.0,DISCOUNT
100500,25863810,2.0,PAYU
100501,25863854,0.4,CASHBACK
100502,25863854,50.0,DISCOUNT
100503,25863854,1.6,PAYU
100504,25863900,0.4,CASHBACK
100505,25863900,50.0,DISCOUNT
100506,25863900,1.6,PAYU
100507,25863938,0.4,CASHBACK
100508,25863938,50.0,DISCOUNT
100509,25863938,1.6,PAYU
100510,25863970,0.4,CASHBACK
100511,25863970,50.0,DISCOUNT
100512,25863970,1.6,PAYU
100513,25863998,12.0,REWARD
100514,25863998,20.0,CASHBACK
100515,25863998,50.0,DISCOUNT
100516,25864010,0.4,CASHBACK
100517,25864010,50.0,DISCOUNT
100518,25864010,1.6,PAYU
100519,25864032,0.4,CASHBACK
100520,25864032,50.0,DISCOUNT
100521,25864032,1.6,PAYU
100522,25864102,0.4,CASHBACK
100523,25864102,50.0,DISCOUNT
100524,25864102,1.6,PAYU
100525,25864126,0.4,CASHBACK
100526,25864126,50.0,DISCOUNT
100527,25864126,1.6,PAYU
100528,25864166,0.4,CASHBACK
100529,25864166,50.0,DISCOUNT
100530,25864166,1.6,PAYU
100531,25864192,0.4,CASHBACK
100532,25864192,50.0,DISCOUNT
100533,25864192,1.6,PAYU
100534,25864228,0.4,CASHBACK
100535,25864228,50.0,DISCOUNT
100536,25864228,1.6,PAYU
100537,25864252,0.4,CASHBACK
100538,25864252,50.0,DISCOUNT
100539,25864252,1.6,PAYU
100540,25864288,0.4,CASHBACK
100541,25864288,50.0,DISCOUNT
100542,25864288,1.6,PAYU
100543,25864312,0.4,CASHBACK
100544,25864312,50.0,DISCOUNT
100545,25864312,1.6,PAYU
100546,25864344,2.0,CASHBACK
100547,25864344,50.0,DISCOUNT
100548,25864360,17.64,CASHBACK
100549,25864360,0.36,DISCOUNT
100550,25864370,0.4,CASHBACK
100551,25864370,50.0,DISCOUNT
100552,25864370,1.6,PAYU
100553,25864402,0.4,CASHBACK
100554,25864402,50.0,DISCOUNT
100555,25864402,1.6,PAYU
100556,25864436,0.4,CASHBACK
100557,25864436,50.0,DISCOUNT
100558,25864436,1.6,PAYU
100559,25864462,0.4,CASHBACK
100560,25864462,50.0,DISCOUNT
100561,25864462,1.6,PAYU
100562,25864496,0.4,CASHBACK
100563,25864496,50.0,DISCOUNT
100564,25864496,1.6,PAYU
100565,25864584,0.4,CASHBACK
100566,25864584,50.0,DISCOUNT
100567,25864584,1.6,PAYU
100568,25864680,0.4,CASHBACK
100569,25864680,50.0,DISCOUNT
100570,25864680,1.6,PAYU
100571,25864708,50.0,DISCOUNT
100572,25864708,567.15,PAYU
100573,25864718,0.4,CASHBACK
100574,25864718,50.0,DISCOUNT
100575,25864718,1.6,PAYU
100576,25864728,0.4,CASHBACK
100577,25864728,50.0,DISCOUNT
100578,25864728,1.6,PAYU
100579,25864758,11.0,CASHBACK
100580,25864758,50.0,DISCOUNT
100581,25864760,0.4,CASHBACK
100582,25864760,50.0,DISCOUNT
100583,25864760,1.6,PAYU
100584,25864780,0.4,CASHBACK
100585,25864780,50.0,DISCOUNT
100586,25864780,1.6,PAYU
100587,25864796,19.6,CASHBACK
100588,25864796,0.4,DISCOUNT
100589,25864798,0.4,CASHBACK
100590,25864798,50.0,DISCOUNT
100591,25864798,1.6,PAYU
100592,25864820,0.4,CASHBACK
100593,25864820,50.0,DISCOUNT
100594,25864820,1.6,PAYU
100595,25864860,0.4,CASHBACK
100596,25864860,50.0,DISCOUNT
100597,25864860,1.6,PAYU
100598,25864886,0.4,CASHBACK
100599,25864886,50.0,DISCOUNT
100600,25864886,1.6,PAYU
100601,25864918,0.4,CASHBACK
100602,25864918,50.0,DISCOUNT
100603,25864918,1.6,PAYU
100604,25864934,0.4,CASHBACK
100605,25864934,50.0,DISCOUNT
100606,25864934,1.6,PAYU
100607,25864948,0.4,CASHBACK
100608,25864948,50.0,DISCOUNT
100609,25864948,1.6,PAYU
100610,25864958,0.4,CASHBACK
100611,25864958,50.0,DISCOUNT
100612,25864958,1.6,PAYU
100613,25864976,0.4,CASHBACK
100614,25864976,50.0,DISCOUNT
100615,25864976,1.6,PAYU
100616,25865008,0.4,CASHBACK
100617,25865008,50.0,DISCOUNT
100618,25865008,1.6,PAYU
100619,25865018,0.4,CASHBACK
100620,25865018,50.0,DISCOUNT
100621,25865018,1.6,PAYU
100622,25865026,0.4,CASHBACK
100623,25865026,50.0,DISCOUNT
100624,25865026,1.6,PAYU
100625,25865074,0.4,CASHBACK
100626,25865074,50.0,DISCOUNT
100627,25865074,1.6,PAYU
100628,25865094,0.4,CASHBACK
100629,25865094,50.0,DISCOUNT
100630,25865094,1.6,PAYU
100631,25865098,0.4,CASHBACK
100632,25865098,50.0,DISCOUNT
100633,25865098,1.6,PAYU
100634,25865122,0.4,CASHBACK
100635,25865122,50.0,DISCOUNT
100636,25865122,1.6,PAYU
100637,25865142,0.4,CASHBACK
100638,25865142,50.0,DISCOUNT
100639,25865142,1.6,PAYU
100640,25865152,0.4,CASHBACK
100641,25865152,50.0,DISCOUNT
100642,25865152,1.6,PAYU
100643,25865160,0.4,CASHBACK
100644,25865160,50.0,DISCOUNT
100645,25865160,1.6,PAYU
100646,25865168,0.4,CASHBACK
100647,25865168,50.0,DISCOUNT
100648,25865168,1.6,PAYU
100649,25865182,0.4,CASHBACK
100650,25865182,50.0,DISCOUNT
100651,25865182,1.6,PAYU
100652,25865198,0.4,CASHBACK
100653,25865198,50.0,DISCOUNT
100654,25865198,1.6,PAYU
100655,25865202,0.4,CASHBACK
100656,25865202,50.0,DISCOUNT
100657,25865202,1.6,PAYU
100658,25865210,0.4,CASHBACK
100659,25865210,50.0,DISCOUNT
100660,25865210,1.6,PAYU
100661,25865218,0.4,CASHBACK
100662,25865218,50.0,DISCOUNT
100663,25865218,1.6,PAYU
100664,25865222,0.4,CASHBACK
100665,25865222,50.0,DISCOUNT
100666,25865222,1.6,PAYU
100667,25865228,0.4,CASHBACK
100668,25865228,50.0,DISCOUNT
100669,25865228,1.6,PAYU
100670,25865236,0.4,CASHBACK
100671,25865236,50.0,DISCOUNT
100672,25865236,1.6,PAYU
100673,25865246,0.4,CASHBACK
100674,25865246,50.0,DISCOUNT
100675,25865246,1.6,PAYU
100676,25865254,0.4,CASHBACK
100677,25865254,50.0,DISCOUNT
100678,25865254,1.6,PAYU
100679,25865258,0.4,CASHBACK
100680,25865258,50.0,DISCOUNT
100681,25865258,1.6,PAYU
100682,25865260,0.4,CASHBACK
100683,25865260,50.0,DISCOUNT
100684,25865260,1.6,PAYU
100685,25865274,0.4,CASHBACK
100686,25865274,50.0,DISCOUNT
100687,25865274,1.6,PAYU
100688,25865278,0.4,CASHBACK
100689,25865278,50.0,DISCOUNT
100690,25865278,1.6,PAYU
100691,25865286,2.0,CASHBACK
100692,25865286,50.0,DISCOUNT
100693,25865294,17.64,CASHBACK
100694,25865294,0.36,DISCOUNT
100695,25865300,0.4,CASHBACK
100696,25865300,50.0,DISCOUNT
100697,25865300,1.6,PAYU
100698,25865314,0.4,CASHBACK
100699,25865314,50.0,DISCOUNT
100700,25865314,1.6,PAYU
100701,25865320,0.4,CASHBACK
100702,25865320,50.0,DISCOUNT
100703,25865320,1.6,PAYU
100704,25865322,0.4,CASHBACK
100705,25865322,50.0,DISCOUNT
100706,25865322,1.6,PAYU
100707,25865340,0.4,CASHBACK
100708,25865340,50.0,DISCOUNT
100709,25865340,1.6,PAYU
100710,25865360,0.4,CASHBACK
100711,25865360,50.0,DISCOUNT
100712,25865360,1.6,PAYU
100713,25865370,0.4,CASHBACK
100714,25865370,50.0,DISCOUNT
100715,25865370,1.6,PAYU
100716,25865382,2.0,CASHBACK
100717,25865382,50.0,DISCOUNT
100718,25865390,0.4,CASHBACK
100719,25865390,50.0,DISCOUNT
100720,25865390,1.6,PAYU
100721,25865398,2.0,CASHBACK
100722,25865398,50.0,DISCOUNT
100723,25865404,17.64,CASHBACK
100724,25865404,0.36,DISCOUNT
100725,25865410,17.64,CASHBACK
100726,25865410,0.36,DISCOUNT
100727,25865414,2.0,CASHBACK
100728,25865414,50.0,DISCOUNT
100729,25865420,0.4,CASHBACK
100730,25865420,50.0,DISCOUNT
100731,25865420,1.6,PAYU
100732,25865422,17.64,CASHBACK
100733,25865422,0.36,DISCOUNT
100734,25865426,2.0,CASHBACK
100735,25865426,50.0,DISCOUNT
100736,25865430,17.64,CASHBACK
100737,25865430,0.36,DISCOUNT
100738,25865450,2.0,CASHBACK
100739,25865450,50.0,DISCOUNT
100740,25865456,19.6,CASHBACK
100741,25865456,0.4,DISCOUNT
100742,25865466,2.0,CASHBACK
100743,25865466,50.0,DISCOUNT
100744,25865470,19.6,CASHBACK
100745,25865470,0.4,DISCOUNT
100746,25865490,50.0,DISCOUNT
100747,25865490,2.0,PAYU
100748,25865504,2.0,CASHBACK
100749,25865504,50.0,DISCOUNT
100750,25865552,2.0,CASHBACK
100751,25865552,50.0,DISCOUNT
100752,25865568,17.64,CASHBACK
100753,25865568,0.36,DISCOUNT
100754,25865606,53.9,CASHBACK
100755,25865606,1.1,DISCOUNT
100756,25866964,50.0,DISCOUNT
100757,25866964,105.74,PAYU
100758,25867046,0.8,CASHBACK
100759,25867046,50.0,DISCOUNT
100760,25867046,8.2,PAYU
100761,25867214,1.0,CASHBACK
100762,25867214,50.0,DISCOUNT
100763,25867522,50.0,DISCOUNT
100764,25867522,1.0,PAYU
100765,25870100,20.5,REWARD
100766,25870100,38.361999999999995,DISCOUNT
100767,25870100,132.95,PAYU
100768,25870118,50.0,DISCOUNT
100769,25870118,1099.0,PAYU
100770,25870924,0.72,DISCOUNT
100771,25870924,35.28,PAYU
100772,25871258,1.0,DISCOUNT
100773,25871258,49.0,PAYU
100774,25873294,50.0,DISCOUNT
100775,25873294,9.0,PAYU
100776,25874656,3.42,DISCOUNT
100777,25874656,167.58,PAYU
100778,25875212,4.04,DISCOUNT
100779,25875212,197.96,PAYU
100780,25875274,2.0,CASHBACK
100781,25875274,50.0,DISCOUNT
100782,25875328,10.0,CASHBACK
100783,25875328,50.0,DISCOUNT
100784,25875328,6.0,PAYU
100785,25875424,6.0,DISCOUNT
100786,25875424,294.0,PAYU
100787,25875578,4.0,DISCOUNT
100788,25875578,196.0,PAYU
100789,25875648,2.0,CASHBACK
100790,25875648,50.0,DISCOUNT
100791,25875968,20.0,CASHBACK
100792,25875968,50.0,DISCOUNT
100793,25875968,30.0,PAYU
100794,25876820,0.6,DISCOUNT
100795,25876820,29.4,PAYU
100796,25876832,50.0,DISCOUNT
100797,25876832,9.0,PAYU
100798,25877226,1960.0,PAYU
100799,25878474,13.0,REWARD
100800,25878474,50.0,DISCOUNT
100801,25878590,50.0,DISCOUNT
100802,25878590,61.0,PAYU
100803,25879468,260.0,PAYU
100804,25880288,5.9,DISCOUNT
100805,25880288,112.1,PAYU
100806,25881388,20.0,CASHBACK
100807,25881388,50.0,DISCOUNT
100808,25881388,986.33,PAYU
100809,25881862,20.0,DISCOUNT
100810,25881862,380.0,PAYU
100811,25882230,50.0,DISCOUNT
100812,25882230,3.0,PAYU
100813,25882362,18.8,DISCOUNT
100814,25882362,357.2,PAYU
100815,25882804,20.0,CASHBACK
100816,25882804,50.0,DISCOUNT
100817,25882804,430.0,PAYU
100818,25883246,20.0,CASHBACK
100819,25883246,50.0,DISCOUNT
